case,name,timestamp,resource,cost
ORD-1152,Delivery Confirmed,2025-02-26 8:01,Customer Service,10.82
ORD-1153,Order Placed,2025-03-05 19:00,Mobile App,7.63
ORD-1153,Order Confirmed,2025-03-05 19:05,System Auto,3.3
ORD-1153,Payment Processed,2025-03-05 19:14,Finance Team,11.59
ORD-1153,Inventory Checked,2025-03-05 19:27,Inventory Clerk A,14.28
ORD-1153,Order Picked,2025-03-05 21:35,Picker B,11.49
ORD-1153,Quality Inspection,2025-03-05 21:53,QC Inspector A,13.94
ORD-1153,Order Packed,2025-03-05 22:59,Packer C,7.6
ORD-1153,Shipping Label Generated,2025-03-05 23:14,Logistics Coord,13.37
ORD-1153,Dispatched to Carrier,2025-03-06 3:22,Dispatch Team B,11.76
ORD-1153,In Transit,2025-03-09 20:22,Local Courier,42.09
ORD-1153,Delivered,2025-03-10 20:22,FedEx,22.74
ORD-1153,Delivery Confirmed,2025-03-12 20:22,System Auto,8.05
ORD-1154,Order Placed,2025-03-19 1:00,Web Portal,13.23
ORD-1154,Order Confirmed,2025-03-19 1:08,Sales Agent B,8.3
ORD-1154,Payment Processed,2025-03-19 2:47,Payment Gateway,8.59
ORD-1154,Inventory Checked,2025-03-19 5:09,Inventory Clerk B,14.46
ORD-1154,Order Picked,2025-03-19 7:01,Picker C,6.87
ORD-1154,Quality Inspection,2025-03-19 7:49,QC Inspector B,7.19
ORD-1154,Order Packed,2025-03-19 8:53,Packer B,9.39
ORD-1154,Shipping Label Generated,2025-03-19 8:59,Shipping System,7.22
ORD-1154,Dispatched to Carrier,2025-03-19 14:59,Dispatch Team B,1.81
ORD-1154,In Transit,2025-03-22 18:59,DHL,13.09
ORD-1154,Delivered,2025-03-23 13:59,Local Courier,29.59
ORD-1154,Delivery Confirmed,2025-03-24 15:59,Customer Service,5.19
ORD-1155,Order Placed,2025-01-05 6:00,Customer Service,13.5
ORD-1155,Order Confirmed,2025-01-05 6:29,System Auto,13.3
ORD-1155,Payment Processed,2025-01-05 6:45,Finance Team,5.2
ORD-1155,Inventory Checked,2025-01-05 9:41,Inventory Clerk B,12.05
ORD-1155,Order Picked,2025-01-05 16:03,Picker A,1.82
ORD-1155,Quality Inspection,2025-01-05 17:43,QC Inspector B,9.69
ORD-1155,Order Packed,2025-01-05 18:03,Packer C,10.76
ORD-1155,Shipping Label Generated,2025-01-05 18:31,Shipping System,5.99
ORD-1155,Dispatched to Carrier,2025-01-05 22:15,Dispatch Team A,11.64
ORD-1155,In Transit,2025-01-08 4:15,Local Courier,44.21
ORD-1155,Delivered,2025-01-08 9:15,DHL,44.1
ORD-1155,Delivery Confirmed,2025-01-08 21:15,System Auto,6.58
ORD-1156,Order Placed,2025-02-22 19:00,Mobile App,4.69
ORD-1156,Order Confirmed,2025-02-22 19:06,System Auto,13.53
ORD-1156,Payment Processed,2025-02-22 19:36,Payment Gateway,9.53
ORD-1156,Inventory Checked,2025-02-22 20:50,Warehouse System,7.15
ORD-1156,Out of Stock,2025-02-23 0:50,Warehouse System,9.32
ORD-1156,Backorder Placed,2025-02-23 4:50,Procurement Team,3.64
ORD-1156,Stock Replenished,2025-03-01 5:50,Warehouse System,6.45
ORD-1156,Order Picked,2025-03-01 6:45,Picker A,4.05
ORD-1156,Quality Inspection,2025-03-01 8:05,QC Inspector B,9.49
ORD-1156,Order Packed,2025-03-01 9:26,Packer A,1.21
ORD-1156,Shipping Label Generated,2025-03-01 9:35,Shipping System,9.97
ORD-1156,Dispatched to Carrier,2025-03-01 10:23,Dispatch Team A,12.88
ORD-1156,In Transit,2025-03-05 11:23,Local Courier,42.71
ORD-1156,Delivered,2025-03-05 21:23,FedEx,46.42
ORD-1156,Delivery Confirmed,2025-03-06 1:23,System Auto,6.55
ORD-1157,Order Placed,2025-01-31 10:00,Mobile App,9.36
ORD-1157,Order Confirmed,2025-01-31 10:23,Sales Agent B,9.13
ORD-1157,Payment Processed,2025-01-31 12:08,Payment Gateway,14.51
ORD-1157,Inventory Checked,2025-01-31 14:46,Inventory Clerk A,14.01
ORD-1157,Order Picked,2025-01-31 15:48,Picker C,5.18
ORD-1157,Quality Inspection,2025-01-31 16:46,QC Inspector A,11.5
ORD-1157,Order Packed,2025-01-31 18:06,Packer A,4.75
ORD-1157,Shipping Label Generated,2025-01-31 18:15,Shipping System,10.57
ORD-1157,Dispatched to Carrier,2025-01-31 21:05,Dispatch Team B,8.14
ORD-1157,In Transit,2025-02-04 4:05,DHL,36.31
ORD-1157,Delivered,2025-02-05 0:05,DHL,9.92
ORD-1157,Delivery Confirmed,2025-02-06 23:05,System Auto,7.51
ORD-1158,Order Placed,2025-02-19 0:00,Mobile App,4.27
ORD-1158,Order Confirmed,2025-02-19 0:19,Sales Agent B,5.63
ORD-1158,Payment Processed,2025-02-19 0:40,Finance Team,8.04
ORD-1158,Inventory Checked,2025-02-19 3:31,Inventory Clerk A,7.64
ORD-1158,Order Picked,2025-02-19 5:18,Picker B,10.77
ORD-1158,Quality Inspection,2025-02-19 5:52,QC Inspector A,2.21
ORD-1158,Order Packed,2025-02-19 7:01,Packer C,12.05
ORD-1158,Shipping Label Generated,2025-02-19 7:29,Shipping System,12.09
ORD-1158,Dispatched to Carrier,2025-02-19 11:31,Dispatch Team B,1.16
ORD-1158,In Transit,2025-02-21 19:31,Local Courier,41.27
ORD-1158,Delivered,2025-02-22 2:31,DHL,33.83
ORD-1158,Delivery Confirmed,2025-02-23 23:31,Customer Service,4.19
ORD-1159,Order Placed,2025-01-12 13:00,Customer Service,8.47
ORD-1159,Order Confirmed,2025-01-12 13:25,System Auto,2.15
ORD-1159,Payment Processed,2025-01-12 14:12,Finance Team,6.24
ORD-1159,Inventory Checked,2025-01-12 16:47,Inventory Clerk B,14.42
ORD-1159,Order Picked,2025-01-13 0:08,Picker B,3.31
ORD-1159,Quality Inspection,2025-01-13 2:04,QC Inspector B,13.87
ORD-1159,Order Packed,2025-01-13 3:15,Packer B,12.06
ORD-1159,Shipping Label Generated,2025-01-13 3:40,Shipping System,7.48
ORD-1159,Dispatched to Carrier,2025-01-13 9:31,Dispatch Team B,13.43
ORD-1159,In Transit,2025-01-16 17:31,FedEx,25.81
ORD-1159,Delivered,2025-01-17 7:31,Local Courier,7.52
ORD-1159,Delivery Confirmed,2025-01-18 17:31,Customer Service,8.69
ORD-1160,Order Placed,2025-02-23 20:00,Web Portal,3.52
ORD-1160,Order Confirmed,2025-02-23 20:22,Sales Agent A,12.09
ORD-1160,Payment Failed,2025-02-23 22:20,Payment Gateway,1.46
ORD-1160,Payment Retry,2025-02-24 3:20,Finance Team,12.69
ORD-1160,Payment Processed,2025-02-24 4:08,Finance Team,9.58
ORD-1160,Inventory Checked,2025-02-24 5:00,Inventory Clerk B,9.28
ORD-1160,Order Picked,2025-02-24 6:50,Picker A,13.04
ORD-1160,Quality Inspection,2025-02-24 8:36,QC Inspector B,10.73
ORD-1160,Order Packed,2025-02-24 9:26,Packer C,0.96
ORD-1160,Shipping Label Generated,2025-02-24 9:44,Shipping System,7.71
ORD-1160,Dispatched to Carrier,2025-02-24 12:15,Dispatch Team B,7.05
ORD-1160,In Transit,2025-02-26 14:15,DHL,28.63
ORD-1160,Delivered,2025-02-26 20:15,DHL,21.84
ORD-1160,Delivery Confirmed,2025-02-26 23:15,System Auto,13.74
ORD-1161,Order Placed,2025-03-17 17:00,Mobile App,13.62
ORD-1161,Order Confirmed,2025-03-17 17:05,System Auto,5.43
ORD-1161,Payment Processed,2025-03-17 18:11,Finance Team,11.75
ORD-1161,Inventory Checked,2025-03-17 18:57,Warehouse System,12.42
ORD-1161,Order Picked,2025-03-17 23:36,Picker B,3.48
ORD-1161,Quality Inspection,2025-03-17 23:50,QC Inspector B,6.12
ORD-1161,Order Packed,2025-03-18 1:06,Packer A,0.56
ORD-1161,Shipping Label Generated,2025-03-18 1:12,Shipping System,5.33
ORD-1161,Dispatched to Carrier,2025-03-18 2:05,Dispatch Team A,8.05
ORD-1161,In Transit,2025-03-22 2:05,Local Courier,19.06
ORD-1161,Delivered,2025-03-22 21:05,FedEx,33.75
ORD-1161,Delivery Confirmed,2025-03-23 11:05,Customer Service,3.41
ORD-1162,Order Placed,2025-02-18 21:00,Mobile App,11.71
ORD-1162,Order Confirmed,2025-02-18 21:22,System Auto,4.45
ORD-1162,Payment Processed,2025-02-18 21:47,Finance Team,2.16
ORD-1162,Inventory Checked,2025-02-19 0:36,Inventory Clerk B,7.95
ORD-1162,Order Picked,2025-02-19 2:36,Picker C,8.47
ORD-1162,Quality Inspection,2025-02-19 3:20,QC Inspector A,14.18
ORD-1162,Order Packed,2025-02-19 4:06,Packer C,4.05
ORD-1162,Shipping Label Generated,2025-02-19 4:13,Logistics Coord,9.39
ORD-1162,Dispatched to Carrier,2025-02-19 7:36,Dispatch Team B,1.24
ORD-1162,In Transit,2025-02-19 22:36,FedEx,45.65
ORD-1162,Delivered,2025-02-20 0:36,DHL,22.26
ORD-1162,Delivery Confirmed,2025-02-20 6:36,Customer Service,6.18
ORD-1163,Order Placed,2025-03-18 2:00,Mobile App,5.32
ORD-1163,Order Confirmed,2025-03-18 2:07,Sales Agent B,11.5
ORD-1163,Payment Failed,2025-03-18 3:55,Payment Gateway,14.62
ORD-1163,Payment Retry,2025-03-18 18:55,Payment Gateway,1.85
ORD-1163,Payment Processed,2025-03-18 20:42,Finance Team,1.91
ORD-1163,Inventory Checked,2025-03-18 22:11,Inventory Clerk B,9.84
ORD-1163,Order Picked,2025-03-19 4:58,Robot Picker,7.32
ORD-1163,Quality Inspection,2025-03-19 5:36,QC Inspector A,12.99
ORD-1163,Order Packed,2025-03-19 7:04,Packer B,13.74
ORD-1163,Shipping Label Generated,2025-03-19 7:21,Shipping System,10.64
ORD-1163,Dispatched to Carrier,2025-03-19 10:40,Dispatch Team B,7.07
ORD-1163,In Transit,2025-03-20 1:40,DHL,26.39
ORD-1163,Delivered,2025-03-20 13:40,FedEx,25.76
ORD-1163,Delivery Confirmed,2025-03-21 0:40,Customer Service,11.64
ORD-1164,Order Placed,2025-01-22 17:00,Mobile App,12.35
ORD-1164,Order Confirmed,2025-01-22 17:26,System Auto,5.23
ORD-1164,Payment Processed,2025-01-22 18:54,Payment Gateway,11.99
ORD-1164,Inventory Checked,2025-01-22 21:20,Inventory Clerk A,6.31
ORD-1164,Order Picked,2025-01-23 1:06,Picker B,9.5
ORD-1164,Quality Inspection,2025-01-23 2:26,QC Inspector A,14.62
ORD-1164,Order Packed,2025-01-23 3:25,Packer A,5.44
ORD-1164,Shipping Label Generated,2025-01-23 3:52,Logistics Coord,11.87
ORD-1164,Dispatched to Carrier,2025-01-23 8:04,Dispatch Team B,8.4
ORD-1164,In Transit,2025-01-25 2:04,DHL,34.82
ORD-1164,Delivered,2025-01-25 5:04,Local Courier,46.89
ORD-1164,Delivery Confirmed,2025-01-26 18:04,Customer Service,2.16
ORD-1165,Order Placed,2025-03-21 0:00,Web Portal,12.42
ORD-1165,Order Confirmed,2025-03-21 0:06,Sales Agent A,14.36
ORD-1165,Payment Processed,2025-03-21 0:19,Payment Gateway,10.44
ORD-1165,Inventory Checked,2025-03-21 3:01,Inventory Clerk A,5.25
ORD-1165,Order Picked,2025-03-21 8:46,Picker A,1.81
ORD-1165,Quality Inspection,2025-03-21 10:40,QC Inspector A,13.37
ORD-1165,Order Packed,2025-03-21 10:50,Packer A,10.08
ORD-1165,Shipping Label Generated,2025-03-21 11:09,Logistics Coord,6.15
ORD-1165,Dispatched to Carrier,2025-03-21 16:34,Dispatch Team B,3.34
ORD-1165,In Transit,2025-03-25 19:34,FedEx,18.49
ORD-1165,Delivered,2025-03-26 17:34,FedEx,46.33
ORD-1165,Delivery Confirmed,2025-03-27 21:34,Customer Service,14.86
ORD-1166,Order Placed,2025-01-02 9:00,Customer Service,6.36
ORD-1166,Order Confirmed,2025-01-02 9:05,Sales Agent A,1.4
ORD-1166,Payment Failed,2025-01-02 11:05,Payment Gateway,0.51
ORD-1166,Payment Retry,2025-01-03 5:05,Finance Team,2.09
ORD-1166,Payment Processed,2025-01-03 5:46,Payment Gateway,3.91
ORD-1166,Inventory Checked,2025-01-03 8:27,Inventory Clerk A,9.57
ORD-1166,Order Picked,2025-01-03 14:46,Robot Picker,6.39
ORD-1166,Quality Inspection,2025-01-03 15:51,QC Inspector A,10.11
ORD-1166,Order Packed,2025-01-03 17:01,Packer A,3.23
ORD-1166,Shipping Label Generated,2025-01-03 17:18,Logistics Coord,12.68
ORD-1166,Dispatched to Carrier,2025-01-03 19:06,Dispatch Team B,14.96
ORD-1166,In Transit,2025-01-07 20:06,DHL,11.04
ORD-1166,Delivered,2025-01-07 23:06,Local Courier,5.71
ORD-1166,Delivery Confirmed,2025-01-09 22:06,Customer Service,10.04
ORD-1167,Order Placed,2025-01-24 4:00,Customer Service,12.19
ORD-1167,Order Confirmed,2025-01-24 4:28,Sales Agent A,13.46
ORD-1167,Payment Processed,2025-01-24 6:02,Finance Team,9.54
ORD-1167,Inventory Checked,2025-01-24 8:08,Inventory Clerk B,6.65
ORD-1167,Order Picked,2025-01-24 15:22,Robot Picker,6.08
ORD-1167,Quality Inspection,2025-01-24 16:00,QC Inspector A,6.66
ORD-1167,Order Packed,2025-01-24 16:10,Packer C,7.72
ORD-1167,Shipping Label Generated,2025-01-24 16:38,Shipping System,10.83
ORD-1167,Dispatched to Carrier,2025-01-24 19:25,Dispatch Team B,13.94
ORD-1167,In Transit,2025-01-28 8:25,FedEx,6.51
ORD-1167,Delivered,2025-01-28 10:25,Local Courier,26.75
ORD-1167,Delivery Confirmed,2025-01-29 10:25,System Auto,8.91
ORD-1168,Order Placed,2025-01-14 15:00,Customer Service,8.13
ORD-1168,Order Confirmed,2025-01-14 15:28,Sales Agent A,7.24
ORD-1168,Payment Processed,2025-01-14 15:43,Payment Gateway,4.06
ORD-1168,Inventory Checked,2025-01-14 18:34,Inventory Clerk B,10.12
ORD-1168,Order Picked,2025-01-15 0:31,Picker A,10.42
ORD-1168,Quality Inspection,2025-01-15 1:50,QC Inspector B,9.39
ORD-1168,Order Packed,2025-01-15 2:43,Packer C,11.79
ORD-1168,Shipping Label Generated,2025-01-15 3:03,Logistics Coord,7.93
ORD-1168,Dispatched to Carrier,2025-01-15 7:33,Dispatch Team B,6.6
ORD-1168,In Transit,2025-01-20 1:33,FedEx,18.01
ORD-1168,Delivered,2025-01-20 3:33,Local Courier,46.53
ORD-1168,Delivery Confirmed,2025-01-22 3:33,Customer Service,11.04
ORD-1169,Order Placed,2025-02-14 10:00,Mobile App,8.88
ORD-1169,Order Confirmed,2025-02-14 10:19,System Auto,10.02
ORD-1169,Payment Processed,2025-02-14 11:01,Payment Gateway,4.66
ORD-1169,Inventory Checked,2025-02-14 11:32,Warehouse System,7.83
ORD-1169,Order Picked,2025-02-14 19:02,Picker C,4.15
ORD-1169,Quality Inspection,2025-02-14 20:30,QC Inspector B,4.49
ORD-1169,Order Packed,2025-02-14 21:12,Packer A,11.25
ORD-1169,Shipping Label Generated,2025-02-14 21:36,Shipping System,13.7
ORD-1169,Dispatched to Carrier,2025-02-14 23:23,Dispatch Team B,5.86
ORD-1169,In Transit,2025-02-16 9:23,FedEx,40.21
ORD-1169,Delivered,2025-02-16 17:23,FedEx,13.14
ORD-1169,Delivery Confirmed,2025-02-18 3:23,System Auto,5.47
ORD-1170,Order Placed,2025-01-15 9:00,Web Portal,12.65
ORD-1170,Order Confirmed,2025-01-15 9:25,Sales Agent A,11.67
ORD-1170,Payment Processed,2025-01-15 10:00,Finance Team,11.03
ORD-1170,Inventory Checked,2025-01-15 10:52,Warehouse System,8.88
ORD-1170,Order Cancelled,2025-01-15 16:52,Customer Service,9.81
ORD-1170,Refund Initiated,2025-01-15 18:52,Finance Team,2.93
ORD-1171,Order Placed,2025-03-10 1:00,Mobile App,11.32
ORD-1171,Order Confirmed,2025-03-10 1:25,Sales Agent B,3.89
ORD-1171,Payment Processed,2025-03-10 2:57,Finance Team,7.38
ORD-1171,Inventory Checked,2025-03-10 3:44,Inventory Clerk B,13.12
ORD-1171,Order Picked,2025-03-10 4:05,Picker C,13.94
ORD-1171,Quality Inspection,2025-03-10 5:12,QC Inspector B,10.34
ORD-1171,Order Packed,2025-03-10 6:29,Packer C,14.36
ORD-1171,Shipping Label Generated,2025-03-10 6:37,Logistics Coord,14.36
ORD-1171,Dispatched to Carrier,2025-03-10 10:48,Dispatch Team B,5.36
ORD-1171,In Transit,2025-03-12 8:48,DHL,16.49
ORD-1171,Delivered,2025-03-13 3:48,FedEx,25.75
ORD-1171,Delivery Confirmed,2025-03-14 23:48,System Auto,11.15
ORD-1172,Order Placed,2025-02-03 6:00,Customer Service,10.51
ORD-1172,Order Confirmed,2025-02-03 6:06,Sales Agent A,8.44
ORD-1172,Payment Processed,2025-02-03 7:37,Payment Gateway,12.56
ORD-1172,Inventory Checked,2025-02-03 7:50,Inventory Clerk A,1.92
ORD-1172,Order Picked,2025-02-03 8:58,Robot Picker,5.6
ORD-1172,Quality Inspection,2025-02-03 10:40,QC Inspector B,4.15
ORD-1172,Order Packed,2025-02-03 10:54,Packer A,9.48
ORD-1172,Shipping Label Generated,2025-02-03 11:00,Shipping System,14.28
ORD-1172,Dispatched to Carrier,2025-02-03 16:56,Dispatch Team A,10.77
ORD-1172,In Transit,2025-02-04 19:56,DHL,43.54
ORD-1172,Delivered,2025-02-05 0:56,FedEx,34.54
ORD-1172,Delivery Confirmed,2025-02-06 18:56,System Auto,13.49
ORD-1173,Order Placed,2025-02-01 10:00,Mobile App,10.08
ORD-1173,Order Confirmed,2025-02-01 10:03,Sales Agent B,7.07
ORD-1173,Payment Processed,2025-02-01 10:43,Finance Team,10.54
ORD-1173,Inventory Checked,2025-02-01 13:43,Inventory Clerk A,4.23
ORD-1173,Order Picked,2025-02-01 20:37,Picker A,4.52
ORD-1173,Quality Inspection,2025-02-01 20:54,QC Inspector B,6.13
ORD-1173,Order Packed,2025-02-01 21:11,Packer B,14.36
ORD-1173,Shipping Label Generated,2025-02-01 21:24,Shipping System,6.89
ORD-1173,Dispatched to Carrier,2025-02-02 2:05,Dispatch Team A,9.35
ORD-1173,In Transit,2025-02-03 12:05,Local Courier,27.14
ORD-1173,Delivered,2025-02-03 17:05,Local Courier,39.59
ORD-1173,Delivery Confirmed,2025-02-04 7:05,System Auto,13.73
ORD-1174,Order Placed,2025-02-14 4:00,Web Portal,1.52
ORD-1174,Order Confirmed,2025-02-14 4:24,Sales Agent A,11.77
ORD-1174,Payment Processed,2025-02-14 4:31,Finance Team,2.66
ORD-1174,Inventory Checked,2025-02-14 7:24,Warehouse System,14.03
ORD-1174,Order Picked,2025-02-14 13:19,Robot Picker,4.36
ORD-1174,Quality Inspection,2025-02-14 14:58,QC Inspector B,13.62
ORD-1174,Order Packed,2025-02-14 16:21,Packer A,7.97
ORD-1174,Shipping Label Generated,2025-02-14 16:50,Logistics Coord,7.43
ORD-1174,Dispatched to Carrier,2025-02-14 20:46,Dispatch Team A,8.33
ORD-1174,In Transit,2025-02-15 8:46,FedEx,47.94
ORD-1174,Delivered,2025-02-16 0:46,DHL,30.53
ORD-1174,Delivery Confirmed,2025-02-16 23:46,Customer Service,10.39
ORD-1175,Order Placed,2025-03-10 8:00,Customer Service,1.81
ORD-1175,Order Confirmed,2025-03-10 8:18,Sales Agent A,1.67
ORD-1175,Payment Processed,2025-03-10 9:21,Finance Team,9.89
ORD-1175,Inventory Checked,2025-03-10 10:16,Inventory Clerk B,1.07
ORD-1175,Order Picked,2025-03-10 13:47,Picker B,4.83
ORD-1175,Quality Inspection,2025-03-10 14:46,QC Inspector A,9.64
ORD-1175,Order Packed,2025-03-10 15:41,Packer B,1.73
ORD-1175,Shipping Label Generated,2025-03-10 16:06,Logistics Coord,11.16
ORD-1175,Dispatched to Carrier,2025-03-10 17:47,Dispatch Team A,3.3
ORD-1175,In Transit,2025-03-15 1:47,Local Courier,15.73
ORD-1175,Delivered,2025-03-15 14:47,DHL,40.67
ORD-1175,Delivery Confirmed,2025-03-17 8:47,Customer Service,7.75
ORD-1176,Order Placed,2025-03-18 16:00,Web Portal,5.42
ORD-1176,Order Confirmed,2025-03-18 16:11,Sales Agent B,1.12
ORD-1176,Order Cancelled,2025-03-18 18:11,Customer Service,12.2
ORD-1176,Refund Initiated,2025-03-19 5:11,Finance Team,14.13
ORD-1177,Order Placed,2025-01-26 10:00,Web Portal,13.91
ORD-1177,Order Confirmed,2025-01-26 10:02,Sales Agent B,2.55
ORD-1177,Payment Processed,2025-01-26 11:30,Payment Gateway,7.33
ORD-1177,Inventory Checked,2025-01-26 14:18,Warehouse System,4.02
ORD-1177,Out of Stock,2025-01-26 20:18,Warehouse System,0.71
ORD-1177,Backorder Placed,2025-01-27 2:18,Procurement Team,13.62
ORD-1177,Stock Replenished,2025-01-29 2:18,Warehouse System,9.36
ORD-1177,Order Picked,2025-01-29 9:40,Picker A,12.36
ORD-1177,Quality Inspection,2025-01-29 10:03,QC Inspector A,7.71
ORD-1177,Order Packed,2025-01-29 11:31,Packer A,1.42
ORD-1177,Shipping Label Generated,2025-01-29 11:42,Logistics Coord,5.39
ORD-1177,Dispatched to Carrier,2025-01-29 15:37,Dispatch Team B,2.25
ORD-1177,In Transit,2025-02-02 18:37,Local Courier,29.56
ORD-1177,Delivered,2025-02-03 5:37,DHL,39.39
ORD-1177,Delivery Confirmed,2025-02-04 19:37,System Auto,5.36
ORD-1178,Order Placed,2025-01-21 14:00,Mobile App,2.94
ORD-1178,Order Confirmed,2025-01-21 14:12,Sales Agent B,2.89
ORD-1178,Payment Processed,2025-01-21 14:48,Payment Gateway,2.43
ORD-1178,Inventory Checked,2025-01-21 17:39,Inventory Clerk B,5.95
ORD-1178,Order Picked,2025-01-21 19:14,Picker A,13.25
ORD-1178,Quality Inspection,2025-01-21 19:34,QC Inspector A,0.6
ORD-1178,Order Packed,2025-01-21 19:55,Packer C,9.95
ORD-1178,Shipping Label Generated,2025-01-21 20:09,Logistics Coord,10.56
ORD-1178,Dispatched to Carrier,2025-01-22 0:42,Dispatch Team A,3.49
ORD-1178,In Transit,2025-01-25 21:42,FedEx,28.54
ORD-1178,Delivered,2025-01-26 11:42,DHL,47.21
ORD-1178,Delivery Confirmed,2025-01-28 3:42,System Auto,9.15
ORD-1179,Order Placed,2025-03-27 7:00,Web Portal,9.59
ORD-1179,Order Confirmed,2025-03-27 7:26,Sales Agent A,5.54
ORD-1179,Payment Failed,2025-03-27 7:31,Payment Gateway,3.28
ORD-1179,Payment Retry,2025-03-28 0:31,Payment Gateway,9.47
ORD-1179,Payment Processed,2025-03-28 2:26,Payment Gateway,7.23
ORD-1179,Inventory Checked,2025-03-28 5:16,Inventory Clerk B,3.52
ORD-1179,Order Picked,2025-03-28 5:58,Picker B,2.13
ORD-1179,Quality Inspection,2025-03-28 6:27,QC Inspector B,7.71
ORD-1179,Order Packed,2025-03-28 6:57,Packer C,13.88
ORD-1179,Shipping Label Generated,2025-03-28 7:03,Logistics Coord,4.63
ORD-1179,Dispatched to Carrier,2025-03-28 11:15,Dispatch Team B,5.35
ORD-1179,In Transit,2025-04-02 6:15,FedEx,6.95
ORD-1179,Delivered,2025-04-03 6:15,DHL,46.62
ORD-1179,Delivery Confirmed,2025-04-03 18:15,System Auto,11.89
ORD-1180,Order Placed,2025-03-24 18:00,Web Portal,13.48
ORD-1180,Order Confirmed,2025-03-24 18:24,Sales Agent A,9.09
ORD-1180,Payment Processed,2025-03-24 19:10,Finance Team,3.38
ORD-1180,Inventory Checked,2025-03-24 20:43,Warehouse System,11.8
ORD-1180,Order Picked,2025-03-24 23:44,Picker B,1.92
ORD-1180,Quality Inspection,2025-03-25 1:28,QC Inspector B,13.11
ORD-1180,Order Packed,2025-03-25 2:26,Packer A,1.57
ORD-1180,Shipping Label Generated,2025-03-25 2:49,Logistics Coord,1.29
ORD-1180,Dispatched to Carrier,2025-03-25 7:02,Dispatch Team A,3.63
ORD-1180,In Transit,2025-03-29 1:02,FedEx,13.01
ORD-1180,Delivered,2025-03-29 13:02,DHL,25.6
ORD-1180,Delivery Confirmed,2025-03-30 2:02,Customer Service,14.65
ORD-1181,Order Placed,2025-02-04 12:00,Web Portal,10.54
ORD-1181,Order Confirmed,2025-02-04 12:02,Sales Agent A,2.48
ORD-1181,Payment Processed,2025-02-04 13:56,Finance Team,7.15
ORD-1181,Inventory Checked,2025-02-04 14:49,Inventory Clerk A,3.69
ORD-1181,Order Picked,2025-02-04 17:35,Picker B,11.95
ORD-1181,Quality Inspection,2025-02-04 19:06,QC Inspector A,8.88
ORD-1181,Order Packed,2025-02-04 20:26,Packer A,1.75
ORD-1181,Shipping Label Generated,2025-02-04 20:47,Logistics Coord,13
ORD-1181,Dispatched to Carrier,2025-02-04 23:07,Dispatch Team B,12.64
ORD-1181,In Transit,2025-02-06 22:07,DHL,37.85
ORD-1181,Delivered,2025-02-07 22:07,DHL,16.15
